#?PETBL/1.0 SOURCE
#?o name="cp855-ms-2001"
#?o ucm:code_set_alias="cp855-ms	ms855	windows855	windows-855"
## Source: WindowsNT/5.01.2600 (Service Pack 1) (Windows XP) (586) MSIE/6.0.2800.1106
#?o license="Public Domain"
0xB4	U+2524		# BOX DRAWINGS LIGHT VERTICAL AND LEFT
0xB5	U+0445		# CYRILLIC SMALL LETTER HA
0xB6	U+0425		# CYRILLIC CAPITAL LETTER HA
0xB7	U+0438		# CYRILLIC SMALL LETTER I
0xB8	U+0418		# CYRILLIC CAPITAL LETTER I
0xB9	U+2561	<-	# BOX DRAWINGS VERTICAL SINGLE AND LEFT DOUBLE
0xB9	U+2562	<-	# BOX DRAWINGS VERTICAL DOUBLE AND LEFT SINGLE
0xB9	U+2563		# BOX DRAWINGS DOUBLE VERTICAL AND LEFT
0xBA	U+2551		# BOX DRAWINGS DOUBLE VERTICAL
0xBB	U+2555	<-	# BOX DRAWINGS DOWN SINGLE AND LEFT DOUBLE
0xBB	U+2556	<-	# BOX DRAWINGS DOWN DOUBLE AND LEFT SINGLE
0xBB	U+2557		# BOX DRAWINGS DOUBLE DOWN AND LEFT
0xBC	U+255B	<-	# BOX DRAWINGS UP SINGLE AND LEFT DOUBLE
0xBC	U+255C	<-	# BOX DRAWINGS UP DOUBLE AND LEFT SINGLE
0xBC	U+255D		# BOX DRAWINGS DOUBLE UP AND LEFT
0xBD	U+0439		# CYRILLIC SMALL LETTER SHORT I
0xBE	U+0419		# CYRILLIC CAPITAL LETTER SHORT I
0xBF	U+2510		# BOX DRAWINGS LIGHT DOWN AND LEFT
0xC0	U+2514		# BOX DRAWINGS LIGHT UP AND RIGHT
0xC1	U+2534		# BOX DRAWINGS LIGHT UP AND HORIZONTAL
0xC2	U+252C		# BOX DRAWINGS LIGHT DOWN AND HORIZONTAL
0xC3	U+251C		# BOX DRAWINGS LIGHT VERTICAL AND RIGHT
0xC4	U+2500		# BOX DRAWINGS LIGHT HORIZONTAL
0xC5	U+253C		# BOX DRAWINGS LIGHT VERTICAL AND HORIZONTAL
0xC6	U+043A		# CYRILLIC SMALL LETTER KA
0xC7	U+041A		# CYRILLIC CAPITAL LETTER KA
0xC8	U+2558	<-	# BOX DRAWINGS UP SINGLE AND RIGHT DOUBLE
0xC8	U+2559	<-	# BOX DRAWINGS UP DOUBLE AND RIGHT SINGLE
0xC8	U+255A		# BOX DRAWINGS DOUBLE UP AND RIGHT
0xC9	U+2552	<-	# BOX DRAWINGS DOWN SINGLE AND RIGHT DOUBLE
0xC9	U+2553	<-	# BOX DRAWINGS DOWN DOUBLE AND RIGHT SINGLE
0xC9	U+2554		# BOX DRAWINGS DOUBLE DOWN AND RIGHT
0xCA	U+2567	<-	# BOX DRAWINGS UP SINGLE AND HORIZONTAL DOUBLE
0xCA	U+2568	<-	# BOX DRAWINGS UP DOUBLE AND HORIZONTAL SINGLE
0xCA	U+2569		# BOX DRAWINGS DOUBLE UP AND HORIZONTAL
0xCB	U+2564	<-	# BOX DRAWINGS DOWN SINGLE AND HORIZONTAL DOUBLE
0xCB	U+2565	<-	# BOX DRAWINGS DOWN DOUBLE AND HORIZONTAL SINGLE
0xCB	U+2566		# BOX DRAWINGS DOUBLE DOWN AND HORIZONTAL
0xCC	U+255E	<-	# BOX DRAWINGS VERTICAL SINGLE AND RIGHT DOUBLE
0xCC	U+255F	<-	# BOX DRAWINGS VERTICAL DOUBLE AND RIGHT SINGLE
0xCC	U+2560		# BOX DRAWINGS DOUBLE VERTICAL AND RIGHT
0xCD	U+2550		# BOX DRAWINGS DOUBLE HORIZONTAL
0xCE	U+256A	<-	# BOX DRAWINGS VERTICAL SINGLE AND HORIZONTAL DOUBLE
0xCE	U+256B	<-	# BOX DRAWINGS VERTICAL DOUBLE AND HORIZONTAL SINGLE
0xCE	U+256C		# BOX DRAWINGS DOUBLE VERTICAL AND HORIZONTAL
0xCF	U+00A4		# CURRENCY SIGN
0xD0	U+043B		# CYRILLIC SMALL LETTER EL
0xD1	U+041B		# CYRILLIC CAPITAL LETTER EL
0xD2	U+043C		# CYRILLIC SMALL LETTER EM
0xD3	U+041C		# CYRILLIC CAPITAL LETTER EM
0xD4	U+043D		# CYRILLIC SMALL LETTER EN
0xD5	U+041D		# CYRILLIC CAPITAL LETTER EN
0xD6	U+043E		# CYRILLIC SMALL LETTER O
0xD7	U+041E		# CYRILLIC CAPITAL LETTER O
0xD8	U+043F		# CYRILLIC SMALL LETTER PE
0xD9	U+2518		# BOX DRAWINGS LIGHT UP AND LEFT
0xDA	U+250C		# BOX DRAWINGS LIGHT DOWN AND RIGHT
0xDB	U+2588		# FULL BLOCK
0xDB	U+258C	<-	# LEFT HALF BLOCK
0xDB	U+2590	<-	# RIGHT HALF BLOCK
0xDC	U+2584		# LOWER HALF BLOCK
0xDD	U+041F		# CYRILLIC CAPITAL LETTER PE
0xDE	U+044F		# CYRILLIC SMALL LETTER YA
0xDF	U+2580		# UPPER HALF BLOCK
0xE0	U+042F		# CYRILLIC CAPITAL LETTER YA
0xE1	U+0440		# CYRILLIC SMALL LETTER ER
0xE2	U+0420		# CYRILLIC CAPITAL LETTER ER
0xE3	U+0441		# CYRILLIC SMALL LETTER ES
0xE4	U+0421		# CYRILLIC CAPITAL LETTER ES
0xE5	U+0442		# CYRILLIC SMALL LETTER TE
0xE6	U+0422		# CYRILLIC CAPITAL LETTER TE
0xE7	U+0443		# CYRILLIC SMALL LETTER U
0xE8	U+0423		# CYRILLIC CAPITAL LETTER U
0xE9	U+0436		# CYRILLIC SMALL LETTER ZHE
0xEA	U+0416		# CYRILLIC CAPITAL LETTER ZHE
0xEB	U+0432		# CYRILLIC SMALL LETTER VE
0xEC	U+0412		# CYRILLIC CAPITAL LETTER VE
0xED	U+044C		# CYRILLIC SMALL LETTER SOFT SIGN
0xEE	U+042C		# CYRILLIC CAPITAL LETTER SOFT SIGN
0xEF	U+2116		# NUMERO SIGN
0xF0	U+00AD		# SOFT HYPHEN
0xF1	U+044B		# CYRILLIC SMALL LETTER YERU
0xF2	U+042B		# CYRILLIC CAPITAL LETTER YERU
0xF3	U+0437		# CYRILLIC SMALL LETTER ZE
0xF4	U+0417		# CYRILLIC CAPITAL LETTER ZE
0xF5	U+0448		# CYRILLIC SMALL LETTER SHA
0xF6	U+0428		# CYRILLIC CAPITAL LETTER SHA
0xF7	U+044D		# CYRILLIC SMALL LETTER E
0xF8	U+042D		# CYRILLIC CAPITAL LETTER E
0xF9	U+0449		# CYRILLIC SMALL LETTER SHCHA
0xFA	U+0429		# CYRILLIC CAPITAL LETTER SHCHA
0xFB	U+0447		# CYRILLIC SMALL LETTER CHE
0xFC	U+0427		# CYRILLIC CAPITAL LETTER CHE
0xFD	U+00A7		# SECTION SIGN
0xFE	U+25A0		# BLACK SQUARE
0xFF	U+00A0		# NO-BREAK SPACE
